customer_id,customer_city,customer_state_province,marital_status,gender,num_children_at_home,total_revenue,days_visited,income,age,num_stores
4615,Tacoma,WA,M,F,2,195.54000000000008,9,120000,26,1
48,Camacho,Zacatecas,M,M,0,195.01,9,60000,71,1
4467,Portland,OR,S,M,0,194.78,12,40000,37,1
4796,Tixapan,DF,M,F,4,194.66,8,40000,22,0
6347,Tacoma,WA,M,F,4,194.60999999999996,9,40000,76,1
5971,Olympia,WA,S,F,0,194.50000000000003,10,40000,34,0
9462,San Andres,DF,M,M,3,194.49000000000004,12,40000,42,1
649,Acapulco,Guerrero,M,F,3,194.45,10,20000,32,1
7377,Bremerton,WA,M,M,1,194.22,12,40000,78,1
5895,Olympia,WA,S,M,0,194.20999999999995,10,40000,27,0
3075,Yakima,WA,M,M,0,194.18000000000004,9,60000,81,1
8245,Acapulco,Guerrero,S,M,0,194.12000000000003,9,20000,50,1
7970,San Andres,DF,S,F,0,193.96999999999997,9,40000,36,1
3552,Olympia,WA,S,F,0,193.31999999999996,10,20000,62,0
2790,Mexico City,Mexico,M,M,2,193.08,14,40000,59,1
6631,La Cruz,Sinaloa,M,M,0,193.05,9,20000,84,0
3302,Corvallis,OR,M,M,2,192.99999999999997,10,40000,24,0
5844,Tacoma,WA,S,M,0,192.99,12,40000,68,1
3553,Santa Anita,DF,S,M,0,192.89,11,40000,63,0
3138,La Cruz,Sinaloa,S,M,0,192.83,9,60000,32,0
8548,Santa Fe,DF,S,M,0,192.74000000000007,9,40000,61,0
4748,Mexico City,Mexico,M,M,0,192.69,11,60000,67,1
6061,Olympia,WA,M,M,0,192.65,8,40000,83,0
1388,Corvallis,OR,M,M,1,192.54,7,120000,25,0
7758,Acapulco,Guerrero,M,F,1,192.3400000000001,12,80000,47,1
7270,Acapulco,Guerrero,M,M,1,191.85000000000005,9,20000,81,1
4408,Santa Anita,DF,S,F,0,191.51000000000005,9,20000,33,0
9425,La Cruz,Sinaloa,M,F,5,191.5,10,20000,27,0
739,Yakima,WA,M,M,3,191.38000000000005,10,60000,67,1
398,Lebanon,OR,S,M,0,191.16000000000005,11,20000,84,0
4445,Tacoma,WA,S,F,0,190.99,10,60000,63,1
5691,Tixapan,DF,M,F,1,190.9,11,140000,77,0
2641,Mexico City,Mexico,M,F,0,190.76,9,40000,61,1
9586,Acapulco,Guerrero,S,F,0,190.53,9,20000,22,1
6685,San Andres,DF,M,M,0,190.24,11,20000,71,1
6346,La Cruz,Sinaloa,S,M,0,190.14000000000004,8,20000,36,0
1396,La Cruz,Sinaloa,S,F,0,190.14000000000004,10,20000,22,0
9984,Acapulco,Guerrero,S,M,0,190.10999999999996,10,60000,72,1
9391,Lake Oswego,OR,S,F,0,190.0900000000001,10,80000,73,0
1958,San Andres,DF,S,F,0,189.97000000000008,8,150000,84,1
265,Lake Oswego,OR,S,F,0,189.92,7,20000,22,0
5081,Mexico City,Mexico,S,F,0,189.71000000000004,11,80000,72,1
2996,Albany,OR,M,F,1,189.24,9,20000,46,0
8454,Tacoma,WA,S,F,0,189.24,12,80000,38,1
3397,Puyallup,WA,S,F,0,189.22000000000003,9,40000,46,0
9311,Mexico City,Mexico,S,F,0,189.06999999999996,11,80000,22,1
6291,Bremerton,WA,S,F,0,189.04,12,40000,54,1
9993,Tixapan,DF,S,M,0,188.7800000000001,12,40000,76,0
8068,Port Orchard,WA,S,F,0,188.42,10,80000,86,0
6799,Olympia,WA,S,M,0,188.27,11,140000,69,0
619,Lebanon,OR,M,M,2,188.25999999999993,9,80000,47,0
7409,Tixapan,DF,M,M,2,188.23999999999992,12,60000,86,0
3714,Camacho,Zacatecas,M,F,1,188.02,12,140000,39,1
1032,La Cruz,Sinaloa,M,F,0,187.67999999999995,11,60000,62,0
7560,Newport Beach,CA,S,M,0,187.46000000000004,7,60000,64,0
5610,Corvallis,OR,S,M,0,187.26999999999995,8,120000,30,0
5985,Mexico City,Mexico,S,M,0,187.06,10,140000,56,1
1053,Lebanon,OR,S,F,0,186.78,8,40000,30,0
7416,Corvallis,OR,S,F,0,186.62000000000003,6,40000,51,0
6971,Tixapan,DF,M,M,4,186.6,11,60000,39,0
5088,Albany,OR,M,F,2,186.59,10,20000,62,0
2065,Tacoma,WA,M,M,2,186.55999999999992,8,140000,80,1
4239,Tacoma,WA,S,F,0,186.36999999999995,14,60000,59,1
8089,Puyallup,WA,S,F,0,186.29,11,80000,88,0
1634,Bremerton,WA,M,F,1,186.27,7,20000,51,1
5944,Port Orchard,WA,S,M,0,186.23,10,40000,61,0
2273,Santa Anita,DF,S,F,0,186.19,13,20000,74,0
1036,Lebanon,OR,S,F,0,185.98,8,80000,61,0
1216,Tacoma,WA,S,M,0,185.74999999999997,9,80000,62,1
8069,Camacho,Zacatecas,S,M,0,185.13999999999996,8,20000,38,1
6866,Puyallup,WA,M,F,5,185.0699999999999,9,20000,37,0
3113,Lebanon,OR,M,M,1,185.01,11,20000,48,0
8110,Woodburn,OR,S,M,0,184.62999999999997,8,20000,53,0
4983,La Cruz,Sinaloa,S,M,0,184.62999999999997,10,20000,33,0
260,W. Linn,OR,M,M,5,184.6,8,60000,32,0
5869,Lebanon,OR,S,M,0,184.51,8,140000,52,0
1232,La Cruz,Sinaloa,M,M,2,184.38,9,40000,73,0
6863,Camacho,Zacatecas,S,M,0,184.0600000000001,12,80000,50,1
2075,Woodburn,OR,S,F,0,183.91000000000008,11,140000,20,0
1554,Acapulco,Guerrero,M,M,3,183.9,11,20000,71,1
2391,Tixapan,DF,M,F,2,183.89000000000007,9,40000,41,0
8840,Puyallup,WA,S,F,0,183.88,12,40000,59,0
3406,Tixapan,DF,M,F,0,183.83,8,80000,64,0
2113,Santa Anita,DF,M,F,3,183.80999999999997,11,40000,29,0
9524,Port Orchard,WA,M,F,3,183.63000000000005,6,60000,38,0
782,Olympia,WA,M,M,3,183.44000000000003,9,60000,51,0
2814,Acapulco,Guerrero,S,M,0,183.39,11,40000,77,1
8943,La Cruz,Sinaloa,S,F,0,183.3899999999999,10,40000,62,0
6604,Acapulco,Guerrero,S,F,0,183.32,13,40000,85,1
4969,Tixapan,DF,S,M,0,183.31,9,140000,84,0
2204,Bremerton,WA,S,M,0,183.16000000000005,8,80000,84,1
4096,Bremerton,WA,S,M,0,182.8,11,20000,30,1
4165,Port Orchard,WA,S,F,0,182.68,10,40000,72,0
2919,Tixapan,DF,M,M,1,182.63,9,100000,60,0
310,San Andres,DF,S,F,0,182.61,8,60000,36,1
6082,Salem,OR,M,F,3,182.41000000000005,6,20000,77,1
5140,Santa Fe,DF,S,F,0,182.09,8,80000,81,0
6564,Corvallis,OR,M,F,3,181.78999999999996,9,80000,74,0
3613,Acapulco,Guerrero,S,F,0,181.59000000000003,8,20000,86,1
7655,Tacoma,WA,M,M,2,181.32999999999996,9,80000,46,1
2070,Mexico City,Mexico,M,F,1,181.28,9,80000,86,1
4351,Yakima,WA,S,M,0,181.20000000000007,10,20000,36,1
1025,Santa Anita,DF,M,M,1,181.17,9,20000,38,0
8966,Bremerton,WA,S,F,0,181.01000000000005,5,60000,64,1
1449,Yakima,WA,S,F,0,180.78999999999996,8,60000,42,1
8199,Puyallup,WA,M,M,3,180.7,9,40000,57,0
7517,San Gabriel,CA,M,M,0,180.61000000000004,5,20000,76,0
6714,Mexico City,Mexico,S,F,0,180.51,7,60000,43,1
4711,Bremerton,WA,M,F,3,180.4799999999999,8,40000,70,1
6932,Corvallis,OR,S,F,0,180.42999999999995,8,40000,70,0
364,Glendale,CA,M,F,4,180.27,7,60000,33,0
3589,Corvallis,OR,M,M,1,180.1699999999999,9,20000,21,0
2011,Yakima,WA,M,M,0,180.12,8,80000,43,1
9596,Santa Fe,DF,M,M,0,180.11999999999998,12,40000,47,0
5813,Port Orchard,WA,S,M,0,180.04999999999995,8,40000,67,0
875,San Andres,DF,S,M,0,180.00999999999996,9,40000,43,1
491,Acapulco,Guerrero,M,F,2,180.00999999999993,11,60000,22,1
2198,Lebanon,OR,S,F,0,179.99,7,60000,77,0
4330,Corvallis,OR,M,M,4,179.96000000000004,6,40000,56,0
5324,Tixapan,DF,S,M,0,179.82999999999993,11,150000,27,0
4498,Olympia,WA,M,F,1,179.37000000000006,10,80000,71,0
3418,Port Orchard,WA,M,M,3,179.32000000000002,8,100000,35,0
2298,Port Orchard,WA,S,F,0,179.24,10,150000,68,0
4657,Puyallup,WA,S,F,0,179.17000000000002,10,80000,79,0
1769,Langley,BC,S,F,0,179.06,9,40000,45,0
6499,Puyallup,WA,M,F,3,178.98999999999995,9,80000,67,0
1633,Bremerton,WA,S,M,0,178.8,8,20000,76,1
7155,Tixapan,DF,M,F,5,178.73000000000002,7,120000,20,0
337,Santa Anita,DF,M,F,1,178.73000000000002,9,20000,65,0
8338,Tixapan,DF,S,M,0,178.69,12,20000,30,0
7589,Puyallup,WA,S,F,0,178.58999999999995,8,60000,67,0
3424,Tixapan,DF,M,M,0,178.56,8,40000,41,0
4564,Olympia,WA,S,M,0,178.52999999999997,9,20000,66,0
2114,Santa Anita,DF,S,F,0,178.51999999999998,7,40000,68,0
4423,Albany,OR,S,M,0,178.51000000000002,8,40000,81,0
8520,Mexico City,Mexico,M,M,3,178.33999999999995,8,40000,79,1
3422,Yakima,WA,S,M,0,178.21000000000004,10,40000,33,1
9241,Santa Anita,DF,S,M,0,178.13999999999996,10,20000,24,0
5833,Acapulco,Guerrero,S,F,0,178.10999999999996,8,80000,45,1
3539,Tacoma,WA,S,M,0,177.89,14,100000,41,1
1289,Yakima,WA,M,M,4,177.88,10,40000,39,1
7952,Corvallis,OR,M,M,4,177.73000000000002,9,100000,82,0
9226,Santa Anita,DF,M,F,0,177.64,8,20000,77,0
6032,Mexico City,Mexico,M,M,2,177.48000000000002,6,80000,81,1
2896,Port Orchard,WA,S,F,0,177.44,8,60000,63,0
5790,Tacoma,WA,M,M,2,177.43999999999997,11,80000,62,1
5125,Olympia,WA,S,F,0,177.40999999999994,8,40000,76,0
8380,Santa Anita,DF,S,M,0,177.39,7,40000,54,0
1394,Santa Anita,DF,M,M,0,176.17000000000004,10,40000,80,0
6982,Salem,OR,M,M,0,176.12000000000003,9,80000,80,1
7485,Mexico City,Mexico,M,M,0,176.05,9,40000,84,1
7098,Acapulco,Guerrero,S,F,0,176.04999999999998,9,120000,38,1
8294,La Cruz,Sinaloa,S,F,0,175.82999999999998,7,40000,19,0
7383,Santa Anita,DF,M,F,2,175.67999999999998,7,20000,88,0
5676,Tixapan,DF,M,M,1,175.61,11,40000,50,0
978,Mexico City,Mexico,M,M,3,175.23999999999995,8,140000,52,1
4576,Mexico City,Mexico,S,M,0,175.20999999999998,7,80000,47,1
3000,Olympia,WA,S,M,0,175.16000000000005,11,40000,68,0
9032,Albany,OR,S,F,0,174.91000000000005,10,40000,74,0
3787,Bremerton,WA,S,F,0,174.65999999999997,9,20000,47,1
540,Tixapan,DF,S,M,0,174.59,7,20000,68,0
8463,Yakima,WA,M,M,0,174.55000000000004,10,40000,47,1
8289,Tacoma,WA,S,M,0,174.55,9,20000,28,1
4803,Yakima,WA,S,M,0,174.53999999999996,10,60000,37,1
1560,La Cruz,Sinaloa,S,F,0,174.18,9,40000,57,0
4066,Port Orchard,WA,M,F,2,174.01000000000002,10,140000,78,0
7607,Puyallup,WA,M,F,5,173.99000000000004,14,60000,39,0
1758,Port Orchard,WA,S,F,0,173.72000000000003,8,40000,73,0
8746,Yakima,WA,S,F,0,173.70000000000002,9,40000,53,1
8462,Santa Anita,DF,S,F,0,173.57999999999998,10,80000,44,0
5594,Mexico City,Mexico,S,F,0,173.41000000000008,10,20000,87,1
8902,Bremerton,WA,M,M,0,173.34000000000003,11,20000,85,1
9585,Acapulco,Guerrero,S,F,0,173.25,8,20000,79,1
5624,La Cruz,Sinaloa,S,F,0,173.16999999999996,9,40000,38,0
664,Woodburn,OR,S,F,0,173.14999999999995,9,100000,84,0
7191,Mexico City,Mexico,M,M,0,172.99000000000004,7,20000,43,1
6105,Yakima,WA,S,M,0,172.88,9,40000,55,1
6821,N. Vancouver,BC,M,M,1,172.57,7,60000,64,0
7529,Olympia,WA,M,F,2,172.5,10,60000,56,0
647,Bremerton,WA,M,M,1,172.39,9,40000,45,1
3441,Port Orchard,WA,S,F,0,172.16000000000005,10,120000,21,0
817,Tacoma,WA,S,F,0,172.12,11,40000,30,1
6886,Santa Fe,DF,S,F,0,172.10000000000002,8,80000,34,0
7274,Woodburn,OR,S,F,0,171.81,8,60000,46,0
6574,Woodburn,OR,M,F,1,171.76999999999998,7,60000,47,0
3308,Salem,OR,M,M,1,171.67000000000002,6,150000,58,1
1451,Bremerton,WA,M,M,1,171.57,11,20000,41,1
8904,Tixapan,DF,S,F,0,171.56000000000003,9,40000,55,0
7304,La Cruz,Sinaloa,M,M,1,171.54999999999998,7,40000,53,0
7764,Mexico City,Mexico,M,F,0,171.54000000000002,9,20000,50,1
2449,Mexico City,Mexico,S,M,0,171.32999999999998,10,40000,71,1
8510,San Andres,DF,M,F,0,171.28000000000006,7,40000,75,1
381,Glendale,CA,M,F,4,171.24999999999997,6,20000,40,0
8163,San Andres,DF,M,F,1,171.22,8,40000,28,1
6914,Mexico City,Mexico,S,M,0,171.19000000000003,10,40000,68,1
6750,Tixapan,DF,M,M,0,171.02999999999997,11,120000,35,0
2952,Yakima,WA,S,F,0,170.84999999999997,10,40000,19,1
9029,Port Orchard,WA,S,M,0,170.77,13,20000,82,0
2756,Bremerton,WA,M,F,0,170.68999999999997,10,40000,39,1
806,Olympia,WA,M,M,2,170.47999999999996,11,40000,50,0
2115,Santa Anita,DF,M,M,1,170.31000000000003,9,60000,66,0
8687,Yakima,WA,S,F,0,170.31,10,40000,36,1
1788,Acapulco,Guerrero,M,F,4,170.28,10,40000,36,1
6209,Santa Anita,DF,M,M,3,170.24,10,20000,24,0
6541,Yakima,WA,S,F,0,170.23999999999998,8,40000,29,1
3334,Olympia,WA,M,F,1,170.22,8,80000,32,0
866,Tixapan,DF,M,M,1,170.17999999999995,7,20000,19,0
8176,Acapulco,Guerrero,S,M,0,170.01999999999998,8,20000,26,1
4823,Santa Fe,DF,S,F,0,169.96,8,40000,63,0
1177,Santa Fe,DF,S,F,0,169.91,8,40000,32,0
340,Acapulco,Guerrero,M,F,0,169.89999999999998,10,150000,77,1
1663,Santa Fe,DF,M,F,1,169.85,8,40000,44,0
2942,Olympia,WA,S,F,0,169.82999999999998,10,40000,43,0
2622,Acapulco,Guerrero,S,F,0,169.74999999999997,9,80000,42,1
355,Bremerton,WA,S,F,0,169.74,11,20000,67,1
2143,Olympia,WA,S,M,0,169.70999999999992,9,20000,60,0
9309,Tacoma,WA,M,M,3,169.59,8,20000,71,1
7851,Woodland Hills,CA,S,M,0,169.48999999999998,6,40000,78,0
6530,Tacoma,WA,S,M,0,169.37999999999997,9,120000,61,1
1420,Acapulco,Guerrero,S,M,0,169.29999999999998,12,150000,33,1
5353,Yakima,WA,S,M,0,169.22000000000006,10,40000,72,1
5002,Yakima,WA,M,M,1,169.18999999999997,11,120000,35,1
10243,Puyallup,WA,M,M,1,169.18,11,40000,56,0
59,Burnaby,BC,M,M,5,169.13000000000002,6,40000,56,0
8834,Torrance,CA,M,M,1,169.05,6,20000,19,0
1777,Burnaby,BC,S,M,0,169.04999999999995,8,20000,49,0
7370,Yakima,WA,S,M,0,168.97,8,150000,45,1
1682,Albany,OR,S,F,0,168.89999999999998,8,20000,28,0
1406,Tixapan,DF,S,F,0,168.84,11,40000,19,0
1825,Yakima,WA,M,M,5,168.57,7,40000,68,1
1026,Santa Anita,DF,S,M,0,168.53999999999996,7,20000,33,0
4658,Olympia,WA,S,F,0,168.47999999999996,11,40000,22,0
4043,San Andres,DF,S,F,0,168.47,8,40000,45,1
3310,Puyallup,WA,S,F,0,168.34,9,20000,75,0
3065,Port Orchard,WA,S,M,0,168.19,9,60000,50,0
2263,Lake Oswego,OR,S,M,0,168.05999999999997,7,20000,82,0
8945,Yakima,WA,S,F,0,168.02,8,40000,23,1
2067,Tacoma,WA,S,F,0,167.9699999999999,10,60000,49,1
704,Acapulco,Guerrero,M,M,1,167.93999999999997,10,20000,86,1
7207,Corvallis,OR,M,M,0,167.72000000000003,6,60000,62,0
9374,La Cruz,Sinaloa,M,M,5,167.68,8,80000,37,0
7101,Lynnwood,WA,M,F,1,167.48,6,60000,62,0
2947,Tacoma,WA,M,F,1,167.46000000000004,11,80000,43,1
9224,Olympia,WA,S,M,0,167.38,8,40000,70,0
7630,Burnaby,BC,M,F,3,167.36999999999998,8,120000,69,0
4718,Santa Anita,DF,S,M,0,167.28,11,40000,35,0
4522,Tacoma,WA,S,M,0,167.15,9,40000,22,1
4105,Bremerton,WA,M,F,2,166.89000000000004,8,40000,55,1
8921,Salem,OR,S,M,0,166.88,8,80000,37,1
3195,San Andres,DF,S,M,0,166.72,7,120000,78,1
8887,Puyallup,WA,M,F,0,166.63000000000002,8,80000,27,0
1253,Corvallis,OR,S,M,0,165.85,7,140000,86,0
7959,Seattle,WA,M,F,4,165.83999999999995,7,100000,42,1
7598,Tixapan,DF,S,M,0,165.81999999999996,8,140000,83,0
6339,La Cruz,Sinaloa,S,F,0,165.75999999999996,12,120000,53,0
6288,Salem,OR,S,F,0,165.70000000000005,9,20000,49,1
8578,Yakima,WA,M,F,2,165.66000000000005,8,140000,42,1
5464,Mexico City,Mexico,S,M,0,165.63000000000005,11,40000,33,1
7059,Puyallup,WA,S,M,0,165.56000000000003,9,120000,32,0
554,Yakima,WA,S,F,0,165.45,8,60000,74,1
3773,Puyallup,WA,S,F,0,165.40999999999997,10,120000,60,0
4065,Port Orchard,WA,S,F,0,165.39999999999995,10,140000,33,0
5852,Acapulco,Guerrero,M,M,0,165.32999999999998,7,40000,87,1
7713,Puyallup,WA,S,F,0,165.04999999999998,10,150000,55,0
462,La Cruz,Sinaloa,S,F,0,164.96999999999997,11,60000,66,0
2981,Yakima,WA,M,F,0,164.79000000000002,9,120000,69,1
4342,Woodburn,OR,M,M,0,164.60000000000002,8,20000,25,0
4257,Port Orchard,WA,S,F,0,164.59000000000003,7,40000,22,0
3162,Santa Anita,DF,M,F,0,164.56000000000006,10,80000,64,0
1049,W. Linn,OR,M,F,2,164.54,5,120000,83,0
9830,San Andres,DF,M,F,0,164.53000000000003,7,40000,23,1
5379,Puyallup,WA,S,F,0,164.23999999999998,11,60000,30,0
1754,Milwaukie,OR,S,F,0,164.23000000000002,5,80000,49,0
454,Tacoma,WA,S,M,0,164.23,7,140000,37,1
8568,Tixapan,DF,S,F,0,164.15999999999997,7,40000,62,0
6008,Tacoma,WA,S,M,0,164.07000000000005,9,80000,62,1
2121,San Andres,DF,S,M,0,163.76000000000002,9,20000,85,1
9134,Yakima,WA,M,M,3,163.71,8,80000,85,1
8482,Beaverton,OR,S,F,0,163.65999999999997,8,20000,33,0
2908,Milwaukie,OR,M,M,4,163.62999999999997,6,40000,76,0
2084,Puyallup,WA,M,F,0,163.41999999999996,7,40000,74,0
5734,Lebanon,OR,M,M,1,163.34,8,40000,50,0
8438,Mexico City,Mexico,S,M,0,163.27,10,20000,87,1
1345,Tacoma,WA,M,F,4,163.18,9,40000,35,1
3032,Acapulco,Guerrero,M,F,1,163.07,10,40000,28,1
8108,Olympia,WA,M,F,2,162.77999999999997,7,40000,24,0
3682,Albany,OR,M,M,1,162.68000000000004,9,40000,41,0
1676,Bremerton,WA,M,M,1,162.67,10,40000,21,1
2156,Mexico City,Mexico,M,F,1,162.64,11,60000,30,1
7849,Bremerton,WA,M,M,2,162.6,8,40000,79,1
10131,Tacoma,WA,M,F,0,162.44000000000003,9,60000,67,1
3656,Portland,OR,S,M,0,162.21,9,60000,83,1
1097,Yakima,WA,S,M,0,162.15000000000003,10,100000,81,1
9574,La Cruz,Sinaloa,M,F,4,161.67,10,20000,56,0
1773,Lebanon,OR,M,M,1,161.57000000000008,8,40000,60,0
3311,Beaverton,OR,M,F,1,161.52000000000004,7,80000,84,0
3566,San Andres,DF,S,F,0,161.48,7,140000,47,1
2666,Tixapan,DF,S,M,0,161.39000000000004,8,40000,28,0
8713,Tixapan,DF,S,F,0,161.21,8,40000,38,0
241,San Andres,DF,M,M,4,161.21,8,100000,35,1
8865,Santa Fe,DF,S,M,0,161.2,12,20000,35,0
2316,Santa Anita,DF,M,M,1,161.11999999999998,9,20000,19,0
8692,Woodburn,OR,S,M,0,160.52000000000004,8,20000,23,0
9638,Lake Oswego,OR,M,F,2,160.36999999999998,7,80000,44,0
943,Langley,BC,S,F,0,160.34,8,60000,57,0
543,Albany,OR,M,M,3,160.20000000000005,9,20000,61,0
9592,La Cruz,Sinaloa,S,M,0,160.16,9,20000,60,0
1975,Santa Fe,DF,M,M,1,160.14999999999995,11,20000,58,0
2762,Albany,OR,S,M,0,160.11,7,80000,79,0
2725,Beaverton,OR,S,F,0,160.06999999999996,7,40000,54,0
5351,Santa Fe,DF,S,F,0,160.06000000000006,8,40000,84,0
7743,Bremerton,WA,S,F,0,159.89999999999998,8,40000,77,1
2234,Corvallis,OR,S,M,0,159.8799999999999,8,40000,29,0
3950,Albany,OR,S,F,0,159.85,8,40000,83,0
9395,Mexico City,Mexico,S,F,0,159.84999999999997,9,40000,66,1
9402,Mexico City,Mexico,M,F,2,159.51999999999998,8,60000,25,1
8504,Albany,OR,S,F,0,159.25000000000003,7,60000,52,0
5019,Yakima,WA,M,F,2,158.92000000000002,9,60000,24,1
8989,Santa Anita,DF,M,F,2,158.70000000000005,8,140000,81,0
3816,Port Orchard,WA,S,F,0,158.61000000000004,9,80000,59,0
8367,Albany,OR,M,M,4,158.51000000000002,9,60000,69,0
7573,Bremerton,WA,M,M,1,158.41,7,40000,64,1
335,Tacoma,WA,S,F,0,158.40000000000003,9,40000,68,1
8551,Tacoma,WA,M,F,1,158.34,10,20000,72,1
7909,Port Orchard,WA,M,F,2,158.33999999999995,9,80000,66,0
9937,Tacoma,WA,M,M,1,158.25,9,20000,83,1
1681,Lebanon,OR,M,F,4,158.15,6,80000,79,0
10160,La Cruz,Sinaloa,S,M,0,157.88999999999996,11,60000,56,0
2295,Puyallup,WA,M,M,1,157.81000000000006,7,80000,77,0
6203,Beaverton,OR,S,F,0,157.42000000000004,7,80000,37,0
2589,Tixapan,DF,M,M,3,157.26999999999998,7,20000,68,0
7331,Milwaukie,OR,M,F,0,156.93000000000004,7,60000,69,0
2829,Yakima,WA,S,F,0,156.92000000000002,8,40000,31,1
5329,Salem,OR,S,M,0,156.89,7,40000,80,1
3056,San Andres,DF,S,F,0,156.79999999999998,9,60000,84,1
1718,Woodburn,OR,S,M,0,156.58000000000004,8,40000,41,0
9366,Tacoma,WA,M,M,0,156.53000000000006,10,120000,62,1
658,Glendale,CA,S,M,0,156.51999999999998,7,140000,86,0
7241,Olympia,WA,M,M,4,156.5,9,60000,53,0
5644,Tacoma,WA,M,F,2,156.45999999999995,12,120000,24,1
9562,Acapulco,Guerrero,S,M,0,156.26000000000005,8,80000,75,1
1497,Olympia,WA,M,F,2,156.25,10,40000,46,0
1798,Port Orchard,WA,S,M,0,156.07999999999996,7,20000,19,0
5578,Acapulco,Guerrero,S,F,0,156.04,8,40000,66,1
8285,San Andres,DF,S,F,0,155.85,9,40000,51,1
9184,Bremerton,WA,S,M,0,155.82999999999998,9,40000,64,1
7788,La Cruz,Sinaloa,S,F,0,155.72,10,100000,20,0
8172,Tacoma,WA,M,M,0,155.52999999999997,9,60000,76,1
9383,Milwaukie,OR,S,F,0,155.5,5,120000,38,0
5537,Bremerton,WA,S,F,0,155.47,7,40000,42,1
5230,Corvallis,OR,M,M,1,155.45000000000005,7,40000,73,0
6212,Acapulco,Guerrero,M,M,2,155.45000000000002,11,140000,81,1
2368,Port Orchard,WA,S,F,0,155.39,7,20000,52,0
2708,Tixapan,DF,M,F,3,155.29,9,40000,51,0
2398,Lebanon,OR,S,F,0,155.15,10,60000,29,0
1963,Milwaukie,OR,S,M,0,154.86999999999998,7,40000,68,0
5791,Milwaukie,OR,S,M,0,154.65000000000006,6,60000,33,0
2272,Tacoma,WA,S,M,0,154.54999999999998,10,60000,73,1
9394,Spring Valley,CA,S,F,0,154.53,6,80000,48,0
1192,Olympia,WA,M,M,4,154.46000000000004,11,20000,57,0
5376,Bremerton,WA,S,M,0,154.36,9,60000,68,1
4958,Yakima,WA,S,M,0,154.29000000000005,9,100000,83,1
7896,Yakima,WA,M,F,1,154.17999999999998,6,140000,50,1
759,Santa Anita,DF,M,F,0,154.13000000000005,9,20000,28,0
2677,Lebanon,OR,S,F,0,154.04999999999998,7,60000,84,0
9942,La Cruz,Sinaloa,M,M,0,153.93999999999997,12,60000,36,0
9243,Tixapan,DF,S,M,0,153.79000000000002,7,40000,29,0
5406,La Cruz,Sinaloa,S,F,0,153.75999999999996,9,40000,62,0
3805,Acapulco,Guerrero,S,M,0,153.66000000000005,9,100000,58,1
9606,Santa Anita,DF,S,F,0,153.63000000000002,10,80000,76,0
5283,Langley,BC,S,F,0,153.6,5,140000,60,0
1701,Salem,OR,S,F,0,153.59,9,20000,54,1
3599,Lebanon,OR,M,M,1,153.53000000000003,10,40000,88,0
9901,Camacho,Zacatecas,M,F,4,153.50000000000006,11,40000,50,1
8414,Tacoma,WA,M,M,0,153.33999999999995,9,20000,21,1
7292,Corvallis,OR,S,F,0,153.25000000000006,8,100000,84,0
4447,Mexico City,Mexico,S,M,0,153.18,9,20000,84,1
3470,Puyallup,WA,M,M,1,153.10000000000002,9,60000,82,0
7696,Yakima,WA,S,M,0,153.09,8,20000,67,1
6744,Lebanon,OR,M,M,1,152.98000000000002,7,140000,21,0
8,San Andres,DF,M,M,2,152.97000000000003,10,60000,76,1
6216,Santa Anita,DF,M,M,2,152.86,6,80000,37,0
315,Acapulco,Guerrero,M,M,4,152.83,6,40000,85,1
878,Port Orchard,WA,S,F,0,152.51,10,20000,21,0
5652,Acapulco,Guerrero,S,F,0,152.33,9,140000,22,1
5078,La Cruz,Sinaloa,S,F,0,152.31,9,60000,21,0
3961,Mexico City,Mexico,S,M,0,152.15,9,40000,34,1
3919,Santa Anita,DF,S,F,0,152.03999999999996,10,80000,22,0
248,Tixapan,DF,S,M,0,151.98,7,40000,42,0
7652,Santa Anita,DF,M,M,0,151.95000000000005,9,40000,36,0
7486,Bremerton,WA,M,M,0,151.95,8,20000,70,1
6738,Santa Anita,DF,M,M,4,151.94,9,60000,53,0
8768,Milwaukie,OR,S,F,0,151.89,6,100000,56,0
750,Lebanon,OR,S,M,0,151.78,8,40000,47,0
9557,Port Orchard,WA,M,F,0,151.73000000000002,9,40000,26,0
6012,Corvallis,OR,M,M,0,151.67000000000002,7,150000,50,0
944,Salem,OR,M,F,0,151.64,7,20000,74,1
7149,Corvallis,OR,S,F,0,151.61999999999998,7,20000,61,0
6690,Tacoma,WA,M,F,2,151.59,13,40000,34,1
6544,Lebanon,OR,S,F,0,151.55999999999997,9,20000,43,0
2594,Olympia,WA,M,M,1,151.39999999999998,8,80000,32,0
3288,Port Orchard,WA,S,F,0,151.18999999999997,9,40000,29,0
6938,Acapulco,Guerrero,S,F,0,151.15999999999997,12,40000,27,1
8164,Woodburn,OR,S,F,0,151.04000000000002,5,40000,54,0
2787,Tacoma,WA,M,F,3,150.91,12,40000,47,1
190,Corvallis,OR,M,F,0,150.60000000000005,5,120000,34,0
3771,Langley,BC,S,M,0,150.47000000000003,5,80000,50,0
7496,Salem,OR,S,M,0,150.43999999999997,9,40000,82,1
9660,Tixapan,DF,S,F,0,150.35000000000002,8,40000,48,0
7262,Corvallis,OR,S,F,0,150.29999999999995,9,60000,43,0
7676,San Andres,DF,S,F,0,150.28,7,20000,72,1
7948,Olympia,WA,M,M,1,150.04000000000002,8,40000,62,0
